,Party,Year,Date,Tweet,Populist,Role,Left/right,Prog/cons
10791,SGP,2022,2022-03-10,"""Jezus leeft! Hij gééft het leven, Hij ís het leven en Hij roept ons toe: kies het leven. En ik voeg eraan toe: kies ook voor het ongeboren leven.""@chris_stoffer sluit het abortuspil-debat af met Johannes 11 over de opstanding van Lazarus.Zie ook: https://t.co/Se5ZCzJsNQ https://t.co/8XADetGqP7",no,opposition,right,conservative
10792,SGP,2022,2022-03-10,Vandaag heeft @chris_stoffer schriftelijke vragen ingediend over de stijgende brandstofprijzen.Lees hieronder de vragen of ga naar onze website via: https://t.co/UG4m6RH1bR https://t.co/gy6EXb2C7C,no,opposition,right,conservative
10793,SGP,2022,2022-03-10,🕢 Vrijdagavond 11 maart D.V. om 19.30 🎥 Live te volgen op YouTube: https://t.co/auuNTbrpEl ❓ Stel je vragen aan onze gasten in de reacties of mail naar studio@sgp.nl! 🧵 3/3,no,opposition,right,conservative
10794,SGP,2022,2022-03-10,"In de Studio spreken we met @BisschopRoelof, @PNMiddelkoop (@SGPURK), @gerbenheldoorn (@SGPWoudenberg) en @Henry_vB97  (@SGPNederBetuwe) over Christelijke Waarden. Ook is er livemuziek van @TeniraSturm en @musicmakerjacob. Kijk ook mee! 🧵 2/3",no,opposition,right,conservative
10795,SGP,2022,2022-03-10,#StudioSGP || Morgen om 19.30 is de verkiezingsspecial van Studio SGP. We spreken live vanuit Gouda met @keesvdstaaij en @HJHooglander van @SGPGouda. Ook spreken we via een live-verbinding vanuit Kampen met @chris_stoffer en Bernard van den Belt van @SGPKAMPEN. 🧵 1/3 https://t.co/8zZKH8o7sW,no,opposition,right,conservative
10796,SGP,2022,2022-03-10,Gisteren zat @keesvdstaaij in Vak K tijdens het debat over de omgangsvormen in de Tweede Kamer. Namens de SGP sprak @BisschopRoelof tijdens het debat. Zijn bijdrage is hier te lezen ➡️ https://t.co/Q3Cxjk0pGu https://t.co/DIU5pj0xFZ,no,opposition,right,conservative
10797,SGP,2022,2022-03-09,Bekijk de bijdrage van @chris_stoffer aan het commissiedebat over het EU Voorstel Digitaal Covid Certificaat nu op ons YouTube-kanaal. ⬇️https://t.co/STsRSmFSsw,no,opposition,right,conservative
10798,SGP,2022,2022-03-09,In de Westerschelde worden veel plastic korrels aangetroffen. @chris_stoffer heeft minister Harbers (I&amp;W) gevraagd wat hij hieraan gaat doen. Lees hier zijn schriftelijke vragen. ⬇️https://t.co/QkT0FlTgBP,no,opposition,right,conservative
10799,SGP,2022,2022-03-07,"@ajflach (Wethouder en lijsttrekker @SGP_CU_Ambacht): ""Er komen 14.000 kinderen per jaar bij in de jeugdzorg als gevolg van echtscheiding. Met die cijfers moet je gewoon iets als gemeente"". Bekijk hoe @SGP_CU_Ambacht daar wat aan wilt doen! ▶️Meer zien?👉 https://t.co/jfLeh64Zup https://t.co/FRu5B2JCzQ",no,opposition,right,conservative
10800,SGP,2022,2022-03-07,Onze @gpschipaanboord is in de race om uitgeroepen te worden tot het beste raadslid van Nederland!Hij staat nu op plek 5.Helpt u mee om hem de nummer 1 te maken? Stemmen kan via ⬇️https://t.co/NnShKa7g43,no,opposition,right,conservative
10801,SGP,2022,2022-03-04,"Vanavond bij #StudioSGP zijn te gast: Kees van der Staaij, Bert-Jan Ruissen, Stefanie de Wildt, André Flach en Sofieke van Olst. We gaan het hebben over oorlog in Oekraïne 🇺🇦 en relatietrouw.🕢 Vanavond om 19:30🎥 Live vanuit #StudioSGP🌐 Kijk mee via https://t.co/jfLeh64Zup https://t.co/5y1phVVUZz",no,opposition,right,conservative
10802,SGP,2022,2022-03-03,"Morgen zijn we weer live bij #StudioSGP! We gaan met @keesvdstaaij, @hjaruissen en Stefanie de Wildt in gesprek over Russische agressie. Ook schuiven @ajflach (Lijsttrekker @SGP_CU_Ambacht) en Sofieke van Olst (Relatiehulpverlener) aan tafel. Kijk mee via https://t.co/jfLeh5No5P https://t.co/bXmzqfOQDt",no,opposition,right,conservative
10803,SGP,2022,2022-02-28,“We hopen en bidden om wijsheid voor allen die in deze zware tijden een verantwoordelijke rol vervullen.” - @keesvdstaaij tijdens het debat over de situatie in #Oekraïne.Ga voor de hele video naar: https://t.co/vJsBxZk0Na https://t.co/7tvOzEOf6o,no,opposition,right,conservative
10804,SGP,2022,2022-02-28,"In Rijssen bestaat er een mooi woonproject met verschillende sociale voorzieningen. De inwoners van Rijssen noemen het ook wel ''de Noabershof'', beter bekend als ''het knarrenhofje''. Wethouder Ben Beens vertelt hier meer.Bekijk de hele uitzending via https://t.co/TdcQ5P03S4 https://t.co/mh2zNEEzmF",no,opposition,right,conservative
10805,SGP,2022,2022-02-25,"Stefanie de Wildt was vanavond live te zien in de uitzending van #StudioSGP. Ze rijdt op dit moment vanwege de oorlog richting West-Oekraïne. Stefanie: ''Met de kinderen voor wie ik zorg, zit ik al ruim 30 uur in de auto. Ik heb niet geslapen''. Meer zien: https://t.co/v2MsgpnSXx https://t.co/PnkVYzDEjO",no,opposition,right,conservative
10806,SGP,2022,2022-02-25,"Kijk over 30 minuten live mee met #StudioSGP. We gaan in gesprek over #Oekraïne met @BisschopRoelof, @GeneraalDeKruif, Stefanie de Wildt en met @ScheppinkAndre over #wonen.Kijk mee! 🎥 https://t.co/TdcQ5P03S4",no,opposition,right,conservative
10807,SGP,2022,2022-02-24,Heeft u een vraag aan één van onze gasten? Laat het ons dan weten via een reactie onder dit bericht.,no,opposition,right,conservative
10808,SGP,2022,2022-02-24,"Vrijdagavond om 19.30 uur: #StudioSGP. Met @BisschopRoelof, @GeneraalDeKruif en Stefanie de Wildt spreken we over de situatie in #Oekraïne. Ook schuift André Scheppink van SGP Rijssen-Holten aan over het thema #wonen.Kijk mee! ➡️ https://t.co/TdcQ5P0BHC https://t.co/cdTQ34u9qd",no,opposition,right,conservative
10809,SGP,2022,2022-02-24,Heeft u een vraag aan één van onze gasten? Laat het ons dan weten en wellicht beantwoorden onze gasten uw vraag!2/2,no,opposition,right,conservative
10810,SGP,2022,2022-02-24,"Vrijdagavond zijn we er om 19.30 uur weer met #StudioSGP. Met @BisschopRoelof, Mart de Kruif (@GeneraalDeKruif) en Stefanie de Wildt spreken we over de situatie in #Oekraïne. Ook schuift @ScheppinkAndre van @SGPRH aan over het thema #wonen.Kijk mee! https://t.co/TdcQ5P03S41/2 https://t.co/sslHmHSwE4",no,opposition,right,conservative
10811,SGP,2022,2022-02-23,"""Het raakt je gewoon dat er zo'n drang achter zit om de drempels (rondom abortus) lager te maken"". Kees van der Staaij vertelt hoe hij wel eens worstelt met emoties rondom het abortusdebat. Bekijk de hele uitzending op ons YouTube kanaal! https://t.co/S3pjDxeg7T",no,opposition,right,conservative
10812,SGP,2022,2022-02-23,Bekijk op YouTube de stemverklaring van SGP-senator @djhvandijk over de A-status en over de Tijdelijke wet maatregelen covid-19.➡️ https://t.co/rCcWOxaBER https://t.co/iDCiu4cuWb,no,opposition,right,conservative
10813,SGP,2022,2022-02-18,"Kijk over 30 minuten live mee met #StudioSGP. We gaan in gesprek over de politieke #actualiteit en #veiligheid met @keesvdstaaij, @Peter_Schalk, @ErikvPienbroek en Wilhelm Bisschop. Kijk mee! 🎥  https://t.co/UNM7s430ma",no,opposition,right,conservative
10814,SGP,2022,2022-02-18,"Om 19:30 zijn we er weer met een uitzending van #StudioSGP. Met @keesvdstaaij, @Peter_Schalk, Wilhelm Bisschop en @ErikvPienbroek gaan we in gesprek over de politieke actualiteit en het thema veiligheid. ▶️ Kijk vanavond om 19:30 uur mee: https://t.co/UNM7s430ma. https://t.co/IrQOWAmETu",no,opposition,right,conservative
10815,SGP,2022,2022-02-17,"STUDIO SGP • Morgen is er weer een nieuwe uitzending van #StudioSGP! We gaan met @keesvdstaaij, @Peter_Schalk, Wilhelm Bisschop en @ErikvPienbroek in gesprek over de politieke actualiteit en het thema veiligheid. ▶️ Kijk morgen om 19:30 mee: https://t.co/UNM7s430ma https://t.co/7sbdOidwve",no,opposition,right,conservative
10816,SGP,2022,2022-02-17,"""Afschalen is goed, maar afschaffen is beter! Coronamaatregelen en -wetten mogen niet langer van kracht blijven dan noodzakelijk is. De overheid moet weer terug in het hok.""Bekijk de hele bijdrage van @keesvdstaaij aan het #coronadebat via: https://t.co/JabqEDLHQK https://t.co/Z5JOyHh7HQ",no,opposition,right,conservative
10817,SGP,2022,2022-02-16,"Ook al ben je zo klein, je maakt een groot verschil. Een prachtige les uit het boek: De Jongen, de Mol, de Vos en het Paard, wat @Peter_Schalk gisteren heeft aangeboden aan de premier tijdens de APB in de Eerste Kamer.Bekijk zijn hele bijdrage via: https://t.co/PqMy09D3qY https://t.co/mN4zquNn5K",no,opposition,right,conservative
10818,SGP,2022,2022-02-16,"Bij een miskraam na 24 weken zwangerschap is er van alles geregeld, maar vóór de 24 weken helemaal niets. Een onterecht verschil. Hoog tijd dat daar verandering in komt!Ga voor de mondelinge vragen van @chris_stoffer naar: https://t.co/FfAFp9g6qF https://t.co/MeVLJYSi1V",no,opposition,right,conservative
10819,SGP,2022,2022-02-14,"Het SGP-Weekjournaal van afgelopen week nog niet gezien? Bekijk de aflevering over 2G, de beraadtermijn bij abortus, een bijzonder moment uit de geschiedenis van de SGP en meer nu op ons YouTube-kanaal. ￼➡️ https://t.co/hgCvLi7zF7",no,opposition,right,conservative
10820,SGP,2022,2022-02-09,"""Met de abortuspil wordt een definitief einde gemaakt aan een wonder. Die wetenschap weegt voor mij heel zwaar.""Ga voor de hele bijdrage van @chris_stoffer aan het debat over de #abortuspil naar: https://t.co/IED8X8MEx5 https://t.co/BovrU00TB0",no,opposition,right,conservative
10821,SGP,2022,2022-02-09,Bekijk meer unieke beelden op ons Instagram-account: https://t.co/o9WxGvTjDF,no,opposition,right,conservative
10822,SGP,2022,2022-02-09,Vandaag 100 jaar geleden overhandigde de SGP een petitie tegen vaccinatiedwang aan koningin Wilhelmina.Eén van de meest bijzondere momenten uit de geschiedenis van de SGP was misschien nog wel nooit zo actueel! https://t.co/U4Iqzwliw8,no,opposition,right,conservative
10823,SGP,2022,2022-02-08,@delaf44 @keesvdstaaij De SGP was van meet af aan tegen 3G en tegen de coronapas.,no,opposition,right,conservative
10824,SGP,2022,2022-02-08,@graaf881 De SGP was van meet af aan tegen 3G en tegen de coronapas.,no,opposition,right,conservative
10825,SGP,2022,2022-02-08,@LSister1969 De SGP was van meet af aan tegen 3G en tegen de coronapas.,no,opposition,right,conservative
10826,SGP,2022,2022-02-08,@PieternelStok De SGP was van meet af aan tegen 3G en tegen de coronapas.,no,opposition,right,conservative
10827,SGP,2022,2022-02-08,@RMBras1973 @keesvdstaaij @PieterOmtzigt De SGP was van meet af aan tegen 3G en tegen de coronapas.,no,opposition,right,conservative
10828,SGP,2022,2022-02-08,@Ethereu20309495 @keesvdstaaij @PieterOmtzigt De SGP was van meet af aan tegen 3G en tegen de coronapas.,no,opposition,right,conservative
10829,SGP,2022,2022-02-08,@MM72110694 @keesvdstaaij @PieterOmtzigt De SGP was van meet af aan tegen 3G en tegen de coronapas.,no,opposition,right,conservative
10830,SGP,2022,2022-02-08,@IkNet @keesvdstaaij @PieterOmtzigt De SGP was van meet af aan tegen 3G en tegen de coronapas.,no,opposition,right,conservative
10831,SGP,2022,2022-02-08,@dsl23592875 @keesvdstaaij @PieterOmtzigt De SGP is van meet af aan tegen 3G en de coronapas geweest.,no,opposition,right,conservative
10832,SGP,2022,2022-02-08,@SylviavandenBr1 @keesvdstaaij @PieterOmtzigt Sterker nog: de coronapas had er nooit moeten komen. SGP was van meet af aan tegen.,no,opposition,right,conservative
10833,SGP,2022,2022-02-08,"""Alle voors en tegens zijn bekend: zeg duidelijk NEE tegen 2G!""Donderdag is de hoofdelijke stemming over de motie van @keesvdstaaij en @PieterOmtzigt om het 2G-wetsvoorstel in te trekken. https://t.co/obsdM6kqNP",no,opposition,right,conservative
10834,SGP,2022,2022-02-08,"Senator @djhvandijk: “Als íets een mensenrecht is dat ook in en door de EU verdedigd zou moeten worden, is het wel het ‘recht op leven’ en zeker níet het recht om pril menselijk leven te doden.” Lees hier zijn bijdrage: https://t.co/oCyHB0dTLB",no,opposition,right,conservative
10835,SGP,2022,2022-02-04,Heeft Nederland meer ministers of tanks? Hoe kansrijk is de #2G-motie Van der Staaij - Omtzigt bij hoofdelijke stemmingen? En hoe liep het abortusdebat af?In 12 minuten praten we jullie bij in het SGP-WEEKJOURNAAL!Vanaf NU te zien op YouTube: https://t.co/FbHO86b5at https://t.co/m3k92VdQ0f,no,opposition,right,conservative
10836,SGP,2022,2022-02-02,"""Ik zou willen eindigen door God te vragen of Hij Zich wil ontfermen over ons, over die kwetsbare vrouwen en ook over het ongeboren leven.""Met deze woorden eindigt @chris_stoffer zijn bijdrage aan het debat over de beraadtermijn bij abortus. https://t.co/MnsfNxyBGL",no,opposition,right,conservative
10837,SGP,2022,2022-02-02,De SGP spreekt zich opnieuw uit tegen verlenging van de coronawet en roept de regering op om de coronapas zo snel mogelijk af te schaffen.Ga voor de hele bijdrage van @keesvdstaaij naar YouTube: https://t.co/bCdudlA276#coronawet #coronapas https://t.co/ho9DRZSsnd,no,opposition,right,conservative
10838,SGP,2022,2022-01-28,"De levensreddende #beraadtermijn staat ter discussie, SGP en Omtzigt willen de #2G-wet intrekken, Bisschop was vervangend Kamervoorzitter en Van der Staaij herdacht de holocaust in Kiev.In 15 minuten praten we je helemaal bij. Vanaf 19.30 uur op YouTube: https://t.co/rSogPkn9m4 https://t.co/pcUDrCCiRW",no,opposition,right,conservative
10839,SGP,2022,2022-01-27,'Is een bedenktermijn nu écht te veel gevraagd als er zoveel op het spel staat? Al zou het maar één leven redden!'@chris_stoffer krijgt veel weerstand als hij de waarde van ongeboren leven benadrukt bij het debat over de #beraadtermijn bij abortus.Zie: https://t.co/MlX8okrCOA https://t.co/mvOxuwfsU7,no,opposition,right,conservative
10840,SGP,2022,2022-01-27,"Goed dat Rutte IV meer huizen wil bouwen! Maar gaat de minister ook kijken naar leegstand, naar immigratie en naar andere oorzaken van de #woningnood? Lees hier de bijdrage van SGP-Kamerlid @BisschopRoelof aan het woningdebat: https://t.co/IiZ3tyjIGr",no,opposition,right,conservative
10841,SGP,2022,2022-01-27,@milmosylvain @S_Bossenbroek @keesvdstaaij @PieterOmtzigt Volgende week dinsdag zal er over de ingediende moties gestemd worden.,no,opposition,right,conservative
10842,SGP,2022,2022-01-26,Bekijk hier de hele bijdrage van Kees van der Staaij aan het debat: https://t.co/7VI4hMZDfa,no,opposition,right,conservative
10843,SGP,2022,2022-01-26,"""Schaf de coronamaatregelen op korte termijn af, trek de 2G-wet in en stop met de coronapas.""Ga voor de hele oproep van @keesvdstaaij aan de regering naar: https://t.co/7VI4hMZDfa #coronadebat #coronapas #coronamaatregelen #2G https://t.co/qGvHQQlIJO",no,opposition,right,conservative
10844,SGP,2022,2022-01-26,"SGP-voorman @keesvdstaaij en Kamerlid @PieterOmtzigt roepen de regering op om het 2G-wetsvoorstel in te trekken.""2G is weinig effectief, het vormt een beperking op de vrijheidsrechten van miljoenen Nederlanders en het leidt tot tweedeling.""Zie:⬇️https://t.co/3uFJY3aW1v",no,opposition,right,conservative
10845,SGP,2022,2022-01-26,"Voor de aankoop van een huis geldt een bedenktermijn van 3 dagen, maar het beëindigen van ongeboren menselijk leven moet direct kunnen...De SGP roept D66, PvdA, GroenLinks en VVD met klem op: bedenk je en handhaaf de vaste bedenktermijn bij abortus! Het is onomkeerbaar.",no,opposition,right,conservative
10846,SGP,2022,2022-01-21,Is de Kamer een 🐍🐍-kuil? Gaat 2G de 🗑 in? Wat wil Macron met abortus? En hoe denkt Rutte IV over 👨‍🌾🚜? In een kwartiertje praten we jullie bij in het SGP-WEEKJOURNAAL! Vanavond vanaf 19.30 uur op ons YouTube-kanaal.▶️ https://t.co/cLBhYa5ohN https://t.co/qet1kiWUoF,no,opposition,right,conservative
10847,SGP,2022,2022-01-20,Omikron legt een bom onder de #coronapas. De SGP was daar sowieso op tegen. Reden genoeg om de uitbreidingsplannen naar werk en onderwijs en de #2G-wet in de 🗑 te gooien!Bekijk de bijdrage van @chris_stoffer  aan het #coronadebat via: https://t.co/to7qbb8Bjs https://t.co/pDllajFjpp,no,opposition,right,conservative
10848,SGP,2022,2022-01-19,Vandaag publiceerde @opendoorsnl de #RanglijstChristenvervolging2022. Bekijk hier de reactie van @keesvdstaaij. De hele ranglijst is te vinden op de website van Open Doors: https://t.co/aVJNU3kCIN https://t.co/8EBQ8JTPwt,no,opposition,right,conservative
10849,SGP,2022,2022-01-19,"""Het vervellen van een 🐍 is spectaculair! Ineens kronkelt 'ie uit zijn oude huid en komt er een prachtig nieuw glanzend vel tevoorschijn.""- @keesvdstaaij over het 'nieuwe slangenvelletje' van Rutte IV. Bekijk zijn hele bijdrage op: https://t.co/1vS4oHCUKD#regeringsverklaring https://t.co/7aJc52MA1y",no,opposition,right,conservative
10850,SGP,2022,2022-01-18,Het 'nieuwe slangenvelletje' van Rutte IV 🐍Bekijk de bijdrage van @keesvdstaaij aan het debat over de #regeringsverklaring op YouTube.➡️ https://t.co/1vS4oHCUKD https://t.co/nkV2XRch3w,no,opposition,right,conservative
10851,SGP,2022,2022-01-18,"""De VVD wilde niet regeren met PvdA en GroenLinks, maar er ligt een akkoord waar links Nederland de vingers bij aflikt. Hoe moet ik dit plaatsen?""Dat vraagt @keesvdstaaij aan de VVD bij het debat over de #regeringsverklaring Zie het hele fragment via: https://t.co/CR8fWntddk https://t.co/EHOgS0hOq3",no,opposition,right,conservative
10852,SGP,2022,2022-01-14,"Kijk om 19:30 live mee met #StudioSGP! Te gast zijn @chris_stoffer, @JaccoKnape en @den_lambert. Ook maken we een liveverbinding met @Henk_Bulten. We bespreken o.a. de campagne voor #GR2022, omgaan met de schepping en meer!🎥 Kijk mee! https://t.co/VXorgM7XpP https://t.co/ucsHd5Sd7q",no,opposition,right,conservative
10853,SGP,2022,2022-01-14,Ook de derde tafelgast is bekend! @den_lambert (adviseur energietransitie) gaat tijdens de uitzending van #StudioSGP in gesprek met @chris_stoffer over duurzaamheid en omgaan met de schepping.Kijk vanavond om 19:30 uur live mee! 🎥 https://t.co/VXorgM7XpP https://t.co/XY3ZUBQqUx,no,opposition,right,conservative
10854,SGP,2022,2022-01-13,We bespreken o.a. de campagne voor de gemeenteraadsverkiezingen en omgaan met de schepping. De uitzending is te bekijken op ons YouTube-kanaal: https://t.co/VXorgM7XpP.#StudioSGP #GR2022 #GR22 #gemeenteraad #gemeenteraadsverkiezingen #TeamSGP (2/2),no,opposition,right,conservative
10855,SGP,2022,2022-01-13,STUDIO SGP • Morgenavond zijn we er om 19.30 uur weer met een uitzending van #StudioSGP! Te gast zijn Tweede Kamerlid @chris_stoffer en @JaccoKnape van @sgpkatwijk. Ook maken we een live-verbinding met @Henk_Bulten van ChristenUnie-SGP Doetinchem. (1/2) https://t.co/btzGVQSr3z,no,opposition,right,conservative
10856,SGP,2022,2022-01-12,"Turkse agressie moet halt worden toegeroepen. Niet alleen de bevolking van Noordoost-Syrië, maar ook Nederlandse militairen lopen gevaar.Lees hier de schriftelijke vragen van @chris_stoffer, @keesvdstaaij, @gertjansegers (CU) en @AgnesMulderCDA (CDA): https://t.co/rDI8KAJNYQ",no,opposition,right,conservative
10857,SGP,2022,2022-01-11,Misschien wel de echte titel van het coalitieakkoord.#CPB #doorrekening #Rutte4 https://t.co/Oz0d2kVWIt,no,opposition,right,conservative
10858,SGP,2022,2022-01-11,"@Janvido @keesvdstaaij U hebt helemaal gelijk, dank voor het pijlsnelle attenderen!",no,opposition,right,conservative
10859,SGP,2022,2022-01-11,Ga voor het hele fragment en het antwoord van Rutte naar: https://t.co/JgSDIBWyGk,no,opposition,right,conservative
10860,SGP,2022,2022-01-11,"Ook het CPB trekt aan de bel. De mega-uitgaven van Rutte IV leiden tot enorme schulden. En de komende generaties mogen dat gaan betalen...Populair voor nu, maar onverantwoord voor later.Check hier hoe @keesvdstaaij Rutte daarmee confronteert.https://t.co/3PBTDTRuJQ",no,opposition,right,conservative
10861,SGP,2022,2022-01-07,Vandaag stelde @keesvdstaaij de onderstaande vragen aan minister De Jonge van VWS over adviezen die te laat naar de Tweede Kamer werden gestuurd. En waarom wil de minister geen ongevraagde adviezen meer?Lees de vragen hier of ga naar: https://t.co/iACWQunfDz https://t.co/7p05VXVHzc,no,opposition,right,conservative
10862,SGP,2021,2021-12-31,Namens heel #TeamSGP wensen we u en jou een voorspoedig en gezegend 2022 toe! https://t.co/VxSuY3ZJvA,no,opposition,right,conservative
10863,SGP,2021,2021-12-28,Vandaag heeft @keesvdstaaij deze schriftelijke Kamervragen ingediend. Naar aanleiding van het besluit van de rechter over de #coronapas bij #zwemles. ⬇️ https://t.co/72pu9JVGex,no,opposition,right,conservative
10864,SGP,2021,2021-12-24,"De SGP wenst iedereen goede en gezegende Kerstdagen!🎶 'Hoor, de englen zingen de eer', ga voor de volledige kerstgroet van de familie Van der Staaij naar YouTube: https://t.co/GktxtHEjie https://t.co/t5b6sFSz2P",no,opposition,right,conservative
10865,SGP,2021,2021-12-24,"De oproep van Rutte om de Koning voortaan weer bij de formatie te betrekken, sluit goed aan bij de aangenomen motie van @keesvdstaaij en @gertjansegers in april.⬇️ #formatie #Koning https://t.co/Us5hYkpzUj",no,opposition,right,conservative
10866,SGP,2021,2021-12-22,"De lockdown valt ons allemaal zwaar, maar sommige mensen worden extra getroffen. Tijdens het #coronadebat van gisteren heeft @keesvdstaaij aandacht gevraagd voor o.a. de zorgmedewerkers, de jongeren en de ondernemers.Ga voor het hele fragment naar: https://t.co/h3EAZOuaBB https://t.co/T0mNmNXXm6",no,opposition,right,conservative
10867,SGP,2021,2021-12-22,Vandaag plaatst het hoofdbestuur van de SGP een open brief in het Reformatorisch Dagblad. De brief is hieronder te lezen of ga naar onze website: https://t.co/wCQMQyAYc9 https://t.co/g74xw7Kdu7,no,opposition,right,conservative
10868,SGP,2021,2021-12-22,Hoe kijkt @keesvdstaaij terug op het afgelopen politieke jaar? Bekijk dan deze video of ga voor de hele uitzending van #StudioSGP naar ons YouTube-kanaal via: https://t.co/8bsVXkYZXD https://t.co/K6gTvuWZ8O,no,opposition,right,conservative
10869,SGP,2021,2021-12-17,"We zijn live met #StudioSGP! Om 19.30 begint het inhoudelijke deel van de uitzending, maar er is nu al livemuziek te beluisteren. Kijk mee! https://t.co/8bsVXkYZXD https://t.co/GBDJwQ1QUY",no,opposition,right,conservative
10870,SGP,2021,2021-12-17,Je hoort ons niet mokken. 😄,no,opposition,right,conservative
10871,SGP,2021,2021-12-17,"Vanavond om 19.30 op YouTube: de KERSTSPECIAL van #StudioSGP. Deze mooie laatste uitzending van 2021 met @keesvdstaaij, @mennodebruyne en livemuziek wil je niet missen!Kijk mee!🎥 https://t.co/8bsVXkYZXD",no,opposition,right,conservative
10872,SGP,2021,2021-12-16,De bijdrage van @keesvdstaaij aan het debat over het #coalitieakkoord is nu te bekijken op ons YouTube-kanaal: https://t.co/QPYzOUD04G https://t.co/hgRdjIMItQ,no,opposition,right,conservative
10873,SGP,2021,2021-12-16,"@KoosKwakernaat @keesvdstaaij Oeps, in de ondertiteling is er inderdaad een foutje ingeslopen. Het is en blijft mensenwerk. 😉",no,opposition,right,conservative
10874,SGP,2021,2021-12-16,@GerardAdelaar @keesvdstaaij Goed dat je dit zo peil... eh pijlsnel aankaart! 😉,no,opposition,right,conservative
10875,SGP,2021,2021-12-16,"""Wat zou Rutte hier zelf van vinden als hij in de oppositie zat?"" @keesvdstaaij doet een 'Ruttetje' over de hoge rijksuitgaven en de dure coalitieplannen. Bekijk hier een fragment van het debat, of ga voor de volledige video naar: https://t.co/JgSDIBWyGk#coalitieakkoord https://t.co/3PBTDTRuJQ",no,opposition,right,conservative
10876,SGP,2021,2021-12-16,"""Juist nu er een nieuw kabinet in aantocht is, is dit het moment voor verandering! De rol van de Tweede Kamer moet versterkt worden.""Vanmorgen presenteerde de werkgroep Van der Staaij haar rapport.Terug te kijken via: https://t.co/AiUMm0pXnx https://t.co/vZr0VJqwAX",no,opposition,right,conservative
10877,SGP,2021,2021-12-15,Het programma wordt afgewisseld door livemuziek van Willemijn de Munnik en Mark Brandwijk. Benieuwd? Kijk dan mee! 🎥 https://t.co/8bsVXkYZXD (3/3),no,opposition,right,conservative
10878,SGP,2021,2021-12-15,het afgelopen politieke jaar en het leven en werk van Bas van der Vlies. Ds. G.W.S. Mulder hoopt een meditatie te verzorgen en Ruth Roos zal een kerstverhaal voorlezen. Ook is er weer ruimte voor jullie kijkersvragen.(2/3),no,opposition,right,conservative
10879,SGP,2021,2021-12-15,KERSTSPECIAL STUDIO SGP || Aanstaande vrijdagavond is er om 19.30 uur weer een uitzending van #StudioSGP! In deze kerstspecial zijn @keesvdstaaij en @mennodebruyne te gast. De onderwerpen die ze onder andere hopen te bespreken zijn het nieuwe #regeerakkoord …(1/3) https://t.co/Jc5mwK4hkZ,no,opposition,right,conservative
10880,SGP,2021,2021-12-15,Op de hoogte blijven van al onze nieuwe video’s? Abonneer u op ons YouTube-kanaal en klik op het 🔔 om een melding te krijgen als we een video plaatsen.,no,opposition,right,conservative
10881,SGP,2021,2021-12-15,De bijdrage van @chris_stoffer aan het 40ste plenaire debat over de ontwikkelingen rondom het coronavirus is nu te bekijken op ons YouTube-kanaal: https://t.co/aKII6v4GdE #corona https://t.co/DrLP83rFQg,no,opposition,right,conservative
10882,SGP,2021,2021-12-15,"De drempel om online een gokje te wagen, lijkt met het huidige reclamebeleid verdwenen. Heel zorgwekkend dat steeds meer jongeren verslaafd raken aan online gokken!Vandaag spreekt de   @christenunie deze zorgen mede namens de SGP uit bij het commissiedebat over Kansspelen.",no,opposition,right,conservative
10883,SGP,2021,2021-12-13,"Het SGP-weekjournaal van vorige week nog niet gezien? We spraken met @keesvdstaaij over de opschorting van #2G, met @mennodebruyne over de verjaardag van onze kroonprinses en hebben het over nog veel meer interessant nieuws. Kijk de aflevering nu terug: https://t.co/2Bj2wj3X6T",no,opposition,right,conservative
10884,SGP,2021,2021-12-10,🎥 De 2G-wetgeving is opgeschort. Onze Kroonprinses is 18 jaar geworden. En we kunnen bijna een nieuw kabinet verwachten. Dit en nog veel meer in het SGP-weekjournaal.▶️ Vanavond om 19:30 op YouTube: https://t.co/2Bj2wj3X6T #coronapas #2G #corona #Amalia #kabinet #formatie https://t.co/wXrm8UWEJs,no,opposition,right,conservative
10885,SGP,2021,2021-12-10,"SGP-Kamerlid Chris Stoffer is vandaag door de Nationale @PolitiekeIndex uitgeroepen tot het meest waardevolle Kamerlid van Nederland.Van harte gefeliciteerd, @chris_stoffer! 🎉Bekijk hier de ranglijst:https://t.co/bqpGAymC3C",no,opposition,right,conservative
10886,SGP,2021,2021-12-09,"Het is aan woningzoekenden niet uit de leggen dat een sociale huurwoning vaak met voorrang aan een statushouder wordt toegekend, terwijl woningzoekenden al jaren op de wachtlijst staan.Ga voor de hele bijdrage van @BisschopRoelof naar: https://t.co/vXERIl7ZcZ https://t.co/kknoGhATzv",no,opposition,right,conservative
10887,SGP,2021,2021-12-07,Vandaag viert Prinses Amalia haar achttiende verjaardag. De SGP feliciteert de Prinses van Oranje van harte en wenst haar een fijne dag toe. 📸 RVD - Frank Ruiter https://t.co/IttgI2tT1I,no,opposition,right,conservative
10888,SGP,2021,2021-12-06,"Het SGP-Weekjournaal van vorige week nog niet gezien? In de aflevering van afgelopen week hebben we het gehad over korte lontjes, een clash over landbouwgrond en meer! Benieuwd? Terugkijken kan op ons YouTube-kanaal: https://t.co/w2aZ6L3c45 https://t.co/Js34XWjmee",no,opposition,right,conservative
